macrophages	mast	B.naive	B.memory	plasma	T.CD4.naive	T.CD4.memory	T.CD8.naive	T.CD8.memory	NK	pDCs	mDCs	monocytes.C	monocytes.NC.I	neutrophils	Treg	endothelial.cells	fibroblasts	ROI	segment	class
0.0358996150971597	0.0011645252952702	0	0	0.053429679538514	0.315092479391079	0.0519802490104817	0.0198114202768137	0	0.0228058216249374	0	0	0.00432966580498794	0.0172081870766587	0.141880121095982	0	0.20337925461427	0.133018981173846	DSP-1001250007851-H-F07.dcc	Geometric Segment	DKD
0.0147918894815261	0.00144156896825353	0	0	0.0367650595526163	0.0991013194992306	0.175669154014899	0.0863919478978375	0.00874775081862637	0.00445859621856591	0	0	0	0.0197620533419951	0.0678309868879043	0	0.340047915671764	0.144991757646782	DSP-1001250007851-H-F08.dcc	Geometric Segment	DKD
0.00076199868497285	0.00243997113751673	0.000655522991175676	0	0.0789910224199631	0.31682725903825	0	0.24942199751893	0	0	0	0	0.00877576852623189	0.0200056496819518	0.0815204045111327	0.0160849126374117	0.179449805505224	0.0450656873472388	DSP-1001250007851-H-F09.dcc	Geometric Segment	DKD
0.024721755600494	0.00010348982577135	0	0	0.0543852487324623	0.346589249970574	0.0492248269596996	0	0.130143096087596	0	0	0	0	0	0.128390819112122	0.0134734260782013	0.197441196820753	0.0555268908123264	DSP-1001250007851-H-F10.dcc	Geometric Segment	DKD
0.0500034167484328	0.00282127978410796	0	0	0.0584456377761588	0	0.118960729477417	0.161133213687293	0.0609721913661877	0.0251865918989316	0	0	0	0.0105672451120505	0.116659604079334	0.138457071160429	0.165443097032517	0.0913499218771398	DSP-1001250007851-H-F11.dcc	Geometric Segment	DKD
0.010309828317623	0	0.0402491644255922	0	0.0296391981030206	0.18622446359035	0	0.113878743781306	0.0237863472181009	0	0	0	0	0.0207639176378358	0.0987383374738429	0	0.327477632355631	0.148932367096698	DSP-1001250007851-H-F12.dcc	Geometric Segment	DKD
0.0476094201240687	0.0155504921602506	0	0	0.25445181594974	0.0627445227539846	0	0.242894170720722	0	0.0885709401069399	0.00339307136108514	0	0	0	0.0699918623259753	0.00102801584115887	0.144371280258031	0.069394408398044	DSP-1001250007864-D-A02.dcc	PanCK+	normal
0.0508071689288865	0.00233013384738161	0	0	0.235547619881286	0	0	0.252974901642214	0	0.0426267722615599	0	0	0	0.0100709631020987	0.0806241697866212	0.0651139861149974	0.223191095818624	0.0367131886163301	DSP-1001250007864-D-A03.dcc	PanCK-	normal
0.0555807717508914	0.0154446705815022	0	0	0.30498628322802	0.052091669989218	0	0.302388717550051	0	0.041182055357381	0	0	0	0	0.0827966031105648	0	0.126763929286217	0.0187652991461539	DSP-1001250007864-D-A04.dcc	PanCK+	normal
0.0795935940145536	0.0035926451691105	0	0.035993601485453	0.211807780937266	0	0	0.0312437752172782	0.14863180595319	0.0378263598074768	0.0238668321042301	0	0	0.0153327547783147	0.0566989859031664	0.00368832839012387	0.310527641963439	0.0411958942763979	DSP-1001250007864-D-A05.dcc	PanCK-	normal
0.0343014683645041	0.00694905027239825	0.0587150418136644	0	0.204904587852793	0	0	0.290032805542807	0	0.0343459297018946	0	0	0	0.0139539721596978	0.0907481429938963	0.0795767275457837	0.105068066844684	0.0814042069078763	DSP-1001250007864-D-A06.dcc	PanCK+	normal
0.157188167111535	0.00105533452355237	0.0497450318099315	0	0.0749012540229535	0.0148785380724865	0	0.108028976223004	0.0408301176778516	0.0468902443543174	0.00958744777401907	0.000738907574304157	0	0.0425818954038459	0.0425283710233676	0.115486819989474	0.214208643297256	0.0813502511421003	DSP-1001250007864-D-A07.dcc	PanCK-	normal
0.0621366524987704	0.00530656088772701	0	0	0.171384479161448	0.014085250819937	0	0.308909348610524	0	0.113590247378899	0	0	0	0.0186104796372215	0.0775200416814793	0.103254419429814	0.0974421060983466	0.0277604137958318	DSP-1001250007864-D-A08.dcc	PanCK+	normal
0.0727887703393778	0.002126303941562	0	0	0.172716201442987	0	0	0.238653529611003	0	0.0591329672816272	0.0133483684166735	0	0	0	0.0479320970538089	0.106936890730936	0.26378956811872	0.0225753030633044	DSP-1001250007864-D-A09.dcc	PanCK-	normal
0.0632027054871004	0.0102480067326608	0	0	0.223276899783626	0.0936230509039201	0	0.314836044956723	0	0.088437540790549	0	0	0	0.000588703852739062	0.0546519769925109	0	0.107009381558282	0.0441256889418892	DSP-1001250007864-D-A10.dcc	PanCK+	normal
0.0805951936207466	0.00438724016468234	0.013985000296209	0	0.191026377391229	0	0	0.137021269216362	0.0942346106978571	0.0282988290979314	0.0128815003399012	0	0	0.00072274861793423	0.0626676206952617	0.0926023583105484	0.171173801368599	0.110403450182738	DSP-1001250007864-D-B01.dcc	PanCK-	normal
0.0149551310422843	0.00102512243129199	0.0516154539520437	0	0.0562092103506586	0.106758044379515	0	0.225634723096166	0	0.0436620241981936	0	0.0126114776020208	0	0.0120638725797922	0.00371696850329037	0	0.432522482484137	0.0392254893806062	DSP-1001250007864-D-B02.dcc	Geometric Segment	normal
0.00616014813979687	0	0.0205397367823487	0	0.0764579528941428	0.199094033732878	0	0.224436796774025	0	0.0318303985568841	0	0.0123163786721837	0	0	0.00688378741561266	0	0.365029621551971	0.0572511454801575	DSP-1001250007864-D-B03.dcc	Geometric Segment	normal
