SampleID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	class	Segment	Scan	Patient
DSP-1001250007851-H-E05.dcc	-24.7765347446933	-5.3100663671058	-1.00794423541361	-7.87128798595115	-7.33964147870173	-1.27384121085754	-0.670924234169181	-4.58113685016457	3.3654318885964	-2.52574272453853	-2.98811010445395	3.10076423025332	0.752894274313891	-0.0208476646063618	2.29444698721397	1.1247952440927	-4.46347639751017	-1.39491532662104	1.35290427326965	-1.17566925865414	0.0426469450631528	-0.956250527564256	0.981537168561289	-1.34729372286723	-0.253597386970432	-0.201664646725145	1.17010725751438	-0.301167154424737	0.532170905177894	1.88167045482754	0.503880267539678	1.27810059671355	1.77542223664764	0.992664518151251	-1.77813948177947	-1.73125215476966	0.996256499540483	-1.98668481002368	-0.875274307013642	2.00654462633335	-0.234369731692718	1.80540802918514	0.306866652626835	-0.822089722405478	0.666667237645648	2.93132916968591	-0.171348860656651	-2.33049908653728	-0.460881849600686	-0.0669849566331677	DKD	PanCK+	Scan_02	Pt_02
DSP-1001250007851-H-E06.dcc	-18.6319514086993	9.97664514965015	9.95733013310581	-2.61777105077432	-6.18367980058309	-1.2981436756898	-2.47291038810935	2.66685581415017	0.510193168914763	1.67796276836851	4.02361827644096	2.04010644061724	0.222692168656874	3.2414756111348	-1.8985826414863	0.097789667143609	-0.874287086242831	-1.81067523367486	1.59921699544108	1.97406590798979	0.150238188008714	-3.03148605573828	1.41606068090726	-0.653165718328365	1.84245075011086	0.155100837271334	0.119548778734008	0.618961497048628	-0.770127372064441	-1.18551547584359	0.807382932882018	-1.77445603579184	1.22070927697975	0.658515818176828	0.778606969474564	0.495536023875807	0.730921608871077	-1.29519232072028	-0.337843359413197	-0.0150723284694698	-0.000967628703119314	0.30822228061492	0.798984683286066	-0.327924862979434	1.22531105381253	-0.0465109688164369	-0.0960578735286609	-0.791576501502186	0.706312175819591	-0.423488361089541	DKD	PanCK-	Scan_02	Pt_02
DSP-1001250007851-H-E07.dcc	-27.1643758401065	-8.89145873145149	-9.06389178512957	-8.86605269279815	-3.9086280962307	-8.53019946091184	-1.81927152980104	2.30559650070261	0.878000263118619	1.24974616272995	-0.322416515837819	1.5689200915477	1.71409343669792	-2.8809278959302	0.82981543612315	-1.47501112799565	0.0882132565845346	1.56537230719188	1.54592165664203	-3.23371022725672	1.97798751006394	-1.51482938790711	-0.24911087823323	-1.52659612670018	1.42008144868875	0.308946176343205	1.1176205780621	1.40907716842631	-2.65245676526111	1.05084805470976	1.15416530114741	1.88772785142171	-3.05815286115813	-4.08031517676254	0.353034256831834	-0.045492622518063	-2.9706430499819	2.81992865577075	-0.235807662566909	-1.48412592769907	0.186990316091935	-0.27123196239631	-0.0457623812231902	-1.20747702916897	-0.769224360634107	0.432770329362728	-1.14879321363912	-0.481649162117977	0.248067140624193	1.73739245956417	DKD	PanCK+	Scan_02	Pt_02
DSP-1001250007851-H-E08.dcc	-12.7050264398395	0.109513722542632	5.00216839434004	-5.0946602921165	-6.85048635932959	-4.08038723801883	0.948282506122529	0.187685568639039	-0.980782998338559	1.42991830491377	3.010389288095	-0.496605845793672	-0.165615330294158	0.101362687017923	-0.561800649091688	-3.49369397223997	-0.871925103529068	-0.158474743942843	0.400767472759056	-0.952082482891221	-0.612783403453024	-0.164727268846851	-1.02927832296059	-0.873779279714189	0.962994801030351	0.197804379952719	-1.1484469434168	0.424989521325466	-0.997574056970659	-1.20636949038815	0.166678397761327	-0.651946587251879	-0.636174729496166	-0.463754924662633	-0.0480374981769513	0.83451443749703	-0.00966249976190589	-0.117191280539666	0.791054484983411	0.333385956642755	-1.01464351682794	0.462442217397351	-0.583787083689646	-1.19941912647932	-0.197350432382768	0.161543054454697	-0.714189430513943	0.596321752229089	0.484620054488035	-1.17535785313059	DKD	PanCK-	Scan_02	Pt_02
DSP-1001250007851-H-E09.dcc	-22.878547197574	-3.26338459668788	5.08004706356837	-7.15126053104261	-8.05089947118524	1.7843530278874	-2.34912437503597	-5.68411895818348	4.17400191573476	-3.05396574742061	1.37404463364937	1.10625151392775	-2.5621540028648	5.01545617575236	4.44799572168361	3.21590154610591	-7.66150207843517	-6.0933204653063	-1.01654997361967	1.56543492651154	1.28497554341426	0.0781010538598579	2.9060564652015	-0.747476607182998	0.612646396995161	-0.41819812530932	-2.768273722209	-1.69746302002154	-0.418075743795462	-1.81237933712606	3.41077760084892	2.86277033415285	-2.68053905387811	0.628804375633736	-0.698990668568514	-0.0153922812521419	-0.293771443404976	1.74224242227943	-2.3800965301267	-0.220627913227176	2.47451897497658	0.225268101622807	0.266585347967167	-0.5620120624011	-1.49190727447718	-1.4422685353595	0.513274104878875	2.33099920966062	-0.780647232825707	-0.707300929454121	DKD	PanCK+	Scan_02	Pt_02
DSP-1001250007851-H-E10.dcc	-11.3916433815021	3.23798924892464	10.8973370629644	-5.48026298691091	-6.82176984444553	-3.8384260169776	-0.472863376996928	-0.615764472030046	-0.852643207026195	2.43967107077589	7.96334731960714	-0.138248549723706	-0.723350094061902	2.30112099612733	-0.598645579958388	-1.54330223730297	-3.51764933515733	-0.798574150047444	-0.431575403498182	0.945661027945825	-2.14223216345479	1.30644979326946	-0.202983822648029	-0.211817204340413	2.0874564811311	-1.00263894056567	0.0950419074421092	-0.0665849745286823	-1.33243544560342	0.433055187210374	-0.368789340209522	-0.0976476325328024	0.587444535115956	-0.769445078508644	-0.959511943734327	1.15801811419416	-0.815024179885673	-0.506237261719593	-0.998723187400745	-1.20370435245157	-1.55330966333284	-0.23795024870142	0.228482579981408	-0.304956340379153	-0.473131962258356	1.03995400679037	0.0661157977775898	0.338104750804093	0.737351094300064	0.441018722902214	DKD	PanCK-	Scan_02	Pt_02
DSP-1001250007851-H-E11.dcc	-23.0414794229663	-4.63285648150303	1.21602055439687	-7.00277164669347	-5.87067394670962	-2.08609001448721	-4.88816636517595	-3.17331742740891	1.20929177475841	-1.69825139498865	-0.464403062572444	4.27020088056549	0.854209365348278	0.153687558922468	0.988551472031218	0.0748530064840005	-4.43850905087261	-2.51020646227668	-0.624491026408611	1.07117407980498	-0.508140444405261	-1.30778539115172	1.00862774894252	0.283286453301701	2.98934966726886	-0.758441988079522	2.79337507632194	1.15716241582974	2.02370967850517	3.50441298959015	-1.84187495585699	1.59291549449569	1.07186222370151	1.58438714993085	0.439471121892489	-0.944233724347894	0.414437791153656	-0.70008094320612	1.9676131419653	0.461688034451807	-0.87696878190768	0.273866451143522	-0.400367137417403	-0.413877777277312	1.12798473469151	0.744682161274404	0.850469727244668	-1.37277866247704	-0.74273752695995	-0.490017758198062	DKD	PanCK+	Scan_02	Pt_02
DSP-1001250007851-H-E12.dcc	-13.0288473077246	3.34263085923616	10.2147263914806	-7.48625852453564	-8.02262154054928	-4.5868388245783	-3.25845735971282	0.976125688614356	-0.762178602963482	2.68585356179373	7.31191164385275	0.929163299866041	2.65076449986221	2.30640341760637	-0.885329556684268	0.320647208656916	-2.9130465436863	0.356033796042539	0.36175216807163	1.76085815434782	-1.80567372444399	-1.26880726788064	0.231024801566951	0.34922161987422	2.25248163640188	-0.382115206379009	1.23572216878159	0.252071639369575	0.449184999207594	-0.229175346214639	-0.790120981137394	-0.55601093261319	0.262918183857159	0.827156716817812	0.263217646049415	-1.42696253021728	-0.834766305814453	0.377599096170393	0.528342728839682	0.22645604707369	-0.360909813892158	-0.896871974614088	0.359725372116431	-0.899354114233887	0.161263179707962	0.108073029167057	-0.707254461288331	-1.21223286299454	1.8171190911695	-0.11274284432027	DKD	PanCK-	Scan_02	Pt_02
DSP-1001250007851-H-F01.dcc	1.86410643562452	1.68885302527597	-0.610243394554918	-6.28414348587695	-6.99447124806575	-2.01310259501374	1.00998324050532	1.35133292576576	-4.20168678143997	-1.87908145132025	-2.13153751127488	-1.49461506757658	-3.2032341142823	1.08225764061943	0.257560404642251	-0.294981106202908	1.71284131152247	-1.22380984948484	1.06600428990069	0.489046286023358	1.14990200628777	0.299958471788381	-0.390395336693128	0.316604743864177	-0.0414092739695954	-0.114588645487844	-0.201864723713295	-1.02253200079572	-0.632758092838452	0.090427880229226	-0.308364466055459	-0.0728804910559039	0.565892029258418	-0.734336881866937	0.850678298310279	0.538959388204227	-0.032941380971199	0.0485019161451171	0.88090066887188	0.528319963247214	0.402337369082732	1.48148627480064	-0.0337000635851471	0.0948583133997819	0.0817713470409057	-0.036244270127189	0.487185694534995	-0.0484618939625117	-0.834186630009627	0.055393252247201	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F02.dcc	6.07291179778814	2.11946284809076	0.961686082576883	-7.93878523500686	-6.8008431383188	-2.30784517551066	-0.0549946146545175	2.49414832114806	-4.03444123576148	0.152752080874431	1.35800752312476	-0.782352406175852	-5.08691290569775	-0.224010508288536	-1.06197381673476	-1.34051669043691	0.604993458101801	-1.74981307859118	1.27004011017034	-0.968043259393617	1.74271154012283	-0.140800571440989	-0.13919980214405	0.0463175936127793	0.231303300274401	-0.267262883001133	-1.24630482622176	-1.6029542278283	1.23794038166055	0.0151179536162308	-0.205811664059323	-1.03602331209629	0.380519742760623	-0.925850723214155	-0.0963109892058408	0.327276167875262	0.141670280233753	-0.285733261825759	1.01211273573523	0.0930311026367639	-0.833837156417366	0.536483433955496	0.816589253055587	-0.390966383632736	0.346890733198099	0.125512920848585	0.630936148014928	-0.0813576115641109	0.572563738849681	-0.407311911554314	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F03.dcc	2.52288671590591	-0.363640710595695	1.55763476583403	-4.90774346124148	-7.13892346913511	-2.60697030512532	1.84557874916113	2.2283811117982	-6.0172408255658	-1.63567050758464	-2.523817209484	-2.6835135379335	-2.94571987199851	1.35421509945724	-0.996050545886493	-0.775081984422039	0.510326178639189	-1.0029824421086	1.24982106454983	-0.677636022135916	-0.564075646769364	0.530767614931313	-0.369046606424554	0.528555796681337	0.61904964406982	0.399710274762939	0.43476922542767	-0.51640150385949	-0.675566729637451	0.925588213422366	0.0309637452288608	-0.388224008170602	-0.352614226693326	-0.502231660521528	-0.0557813101486934	0.0998212286596903	-1.88246095351485	0.251988739083269	0.548708241571729	0.193179534041317	-0.0626477140340745	1.33662022712766	0.187505108531636	-0.222130069500405	0.380896586390456	-0.133741475223427	1.07275425540358	-0.144689594065611	0.178118206346617	-0.371633773703992	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F04.dcc	3.78710844589033	-1.01993629941187	1.03658117079844	-6.11020450204652	-8.43601139075525	-2.82511322702692	-0.076677823214562	0.966297546581329	-5.17260090251091	-0.823592331382303	-2.92573274032274	-1.8971782468579	-3.28963424251023	0.529557702259388	1.19099986533523	0.831959368941165	0.630916391706927	-1.46697864342532	0.0100103002313585	0.376164409203313	0.368368894078985	0.945250064437439	0.778526014231606	0.0173035102463203	-0.0363051386646751	-0.861139457448938	0.547357980213937	-1.26497607319297	0.411089312581617	-0.217081189283185	-1.2372113689521	-0.34060508500568	-0.0804427727481356	-2.02752108023439	1.1112247509339	0.141725783256527	-1.15479780899912	0.248837707043475	-0.43823615560794	0.697387159637449	0.706319746238202	1.20489734978106	-0.0214835806969839	-1.06365571235603	-0.0230138957403339	0.352526593461251	1.23610535495013	-0.367584041121978	-0.55593447986725	-0.00398261740214836	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F05.dcc	5.32808460740433	1.49543261340009	-0.236529146433178	-5.28381389258323	-7.05758578121509	-2.34799812878027	-0.104994434816067	1.85457820409344	-5.65901462569906	-1.16443264203462	-1.74232241565471	-2.07218666528921	-2.56842562061882	0.615479779956715	2.70090568682113	-0.516030491974106	3.03034084976293	-2.27049394846931	-1.24126261011456	-0.183479962164818	2.20057366223194	0.143347966975138	-0.236062519817016	-0.325576341050788	0.660656846516711	-0.382722054293442	0.504223660611699	-0.24476840124819	-0.0617502619768071	0.0187342661290966	-0.251762976043871	-0.580928353319937	0.00361683907129618	-0.661376104186485	0.215807799761694	0.222559243984692	0.599437115434054	-0.65468864495231	0.0297316047820072	0.633409391525558	0.467142348508052	0.83839827540582	0.542189258515542	-0.734590838136637	0.497274875669387	-0.410806436881439	-0.110300097473769	-0.112885269827823	0.324215380177138	0.617840959359239	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F06.dcc	8.33244885529777	3.82713954494265	-1.0046260573524	-10.0639221562875	-6.15691315934926	-3.16349648450576	0.622719554404208	2.71362127073919	-3.03237838081059	-0.504194609377273	-0.654271495297706	0.0816700483837718	-1.56973191300501	0.0828518654261544	-1.58812928239014	1.5168723574751	0.996133257638354	-0.254055968680085	1.26157527075858	-0.454932858821534	1.0849694246627	-0.161266308883584	-1.51469005590311	-1.55254352729083	-0.610176127477532	-1.9077421567379	-1.15298317421081	-1.86890288489657	0.668044876049343	-0.071183110766434	-0.00486944078729312	-0.796529032605881	0.613399700491135	-0.509448726195928	-1.25718466445847	-0.172470669127414	-0.0352567516914893	-0.372084663218028	1.49661676830477	-0.695769197347563	-0.0618476708351203	0.284488866624964	0.919016651836517	-0.000222759247740667	-0.100633085631493	-1.42547381283188	-0.0206918840114013	-0.274664499080003	0.463879666298642	-0.505661493136625	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F07.dcc	4.72614501511108	5.29526181969674	-0.647941046909648	-10.896938774195	-8.54946288239336	-4.08735827020333	-1.14837264078032	2.68546694661669	-3.07439125074613	-1.50240867856301	0.0537511092465751	-0.268127200702078	-0.603530292619096	0.0172206555901305	0.37547745091434	2.25579132261423	2.23975212085725	0.334088890087139	0.686203705619584	1.60495638268688	1.13091854275707	0.0451229604273482	-1.35725417771482	-0.458213693633941	0.79807471978224	-0.888809456813611	0.289270120396869	-1.50992866166322	0.878559779368051	-1.49329429855563	-0.971779172999617	-0.315285089920316	0.255222692723426	-0.621777044843992	-0.943580636240136	-1.05840189445247	0.283773481358414	0.213568143247542	1.07813941167625	-1.04362601057786	0.564413448237517	-0.651161224937256	0.78957933191063	0.647829745173001	-0.412586774651793	-0.744975863308798	-1.08584370793477	-0.401945142172207	-0.695319817759033	0.2215030063885	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F08.dcc	4.91723259803542	6.45292680169577	-4.34594675475869	-12.963198553812	-9.90767101776457	-7.80420183038036	-1.14137902700818	1.81089849499	0.734596887082728	0.38183749143283	0.0237503443011758	0.615685875845785	0.700424457284819	-0.853486297008336	-1.19405794694357	4.81994366775588	1.28606348084759	2.37311128360019	0.758898222373744	-0.536629867302069	-0.661689590230135	1.80813100854663	0.832738000771795	0.413051790843993	-0.753575248257309	-1.85811255464057	-2.43240705608871	-0.76399235210785	0.970431545192527	0.696988405432666	-0.740905730071905	-1.40727080871991	-0.100814913021378	1.37787653103961	1.3488709060161	0.700920210749442	2.22795743432376	0.792635317119206	0.013780223577744	-0.136770401735726	-1.59857207744421	-3.03389863116186	0.941032109525459	1.64312021825855	-2.21169596960628	-1.27348496495857	-0.53942597723287	1.72073180870583	-0.0841799982835324	-0.0249427633654825	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F09.dcc	3.17851128521586	-0.151115342010508	-2.59414823028824	-5.9277182272333	-6.53741001878241	-1.57566007143815	2.3613466064682	0.139833279852921	-4.09058853721047	-1.28527424182562	-2.44151211376711	-0.315400614760451	-3.72455068312387	0.735714410155768	1.11692992862292	-1.01134248815547	1.39578433915526	-0.865951611374179	0.173275678782231	-0.408025659094268	0.462581702197521	-0.966012730860434	-0.878005049664919	0.717556449308579	1.07310978939577	1.02740548176853	0.433216093768926	-1.18274759606706	-0.764028350266389	1.52358921064067	-0.751060555255214	-0.494956600788563	0.976960831649316	-0.549838739017419	0.340534816876582	0.490460249764811	-0.251452803933159	-0.446197929371439	0.821925722129008	-0.0950650112900332	0.185730061041514	1.05730703495289	-0.86718714426521	0.24939440616218	0.352823303293056	0.858851467083777	0.421807541230209	0.580635767414719	0.673815111788529	-0.0849357105854392	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F10.dcc	0.297939324159447	0.30850828861842	2.62778201656879	-4.58120941056756	-6.88848362383742	-3.29575226944867	1.78049998448921	1.88518261261682	-5.65721832375216	-4.12168098909207	0.0944371147903602	-5.10877856806307	-0.227397982666293	1.43931319294715	2.43422535388943	0.894728642695829	3.03901721018983	-2.61097445687806	-0.519508765846475	1.47160239066815	-0.484606000488925	3.01829361764606	-0.179687128405686	0.604170851091557	-1.10784333401411	0.640620586241088	1.82886035468847	0.88175604512358	-1.10774141243748	-0.273929644946777	1.30663952015879	1.43082277451012	2.24664578597559	0.109139929517778	-0.904980211098333	1.72075832116299	-0.0245167511126015	-1.64532599142211	-2.93635933330519	-1.27069655188705	-0.832004373844153	0.405445259336937	0.17795524481351	0.411086335279337	-0.278282893569094	0.603403440570088	1.49470274018729	0.340770778507885	-0.498857733902892	0.342714153609541	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F11.dcc	2.09185189180602	0.231758355261321	0.4019660526126	-6.10350880959721	-7.94253068556937	-2.26841502639938	-0.391488926415633	0.655176781576084	-5.62183188857108	-1.4869177702243	-2.25824386025596	-2.0749309148069	-3.3246020190718	0.352493167233529	0.217647852321976	-0.085537725696343	0.627645401030422	-1.41240123513688	0.568910011009779	-0.245197939416305	-0.0671538575737476	0.633489803747514	-0.489572442244449	-0.381848892567037	-0.323205285932056	-1.77053834873749	0.54081386558584	-1.283908757606	-0.228453242199373	0.976673701777842	-0.780639904474104	-0.189266735223408	0.402831443953903	-1.01875023989918	0.908328848062041	0.123206468798895	0.631706467522418	0.00764930357083387	0.818936935587356	0.412853588739557	-0.479946851838504	0.751037419975908	-0.219496006133992	-0.133215025115547	0.295785250961984	-0.311757358475168	-0.121797232697291	0.402105206256574	-0.44548991099966	-0.0431930208583161	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007851-H-F12.dcc	10.2363267758012	4.32264798909174	-3.48947264899074	-12.4726285458838	-7.59453519327501	-6.98885322215096	-0.517436562562921	3.47076268297286	-2.53358247193998	1.62170508067886	-1.09025685815356	-0.283505405720147	1.57725554677076	-0.867267529864729	4.66406253430164	3.84888193944543	2.17558091829567	3.81094700206024	0.782983963201622	-0.818338885747715	-3.16229283061104	2.42771061931725	0.539528389926984	0.468629471541073	-2.87324523871972	-0.315528094114271	-1.22312341286606	-0.318950244268816	3.43499530589362	-0.600374803560544	3.96974764932741	1.76737436867813	-2.01013550943509	-0.700640663802088	-3.04504106998486	0.759663079776603	-0.488613494615674	0.393016807378945	-0.266921822300504	2.13775537871892	-0.400380600564309	-2.89919506316748	-1.05119921463061	2.39900638590523	3.06060400354419	1.8981748547716	0.0531817697128055	-1.22163892766534	1.35210857653831	0.0712272776616315	DKD	Geometric Segment	Scan_02	Pt_02
DSP-1001250007864-D-A02.dcc	-27.4570082890693	-14.9976891169421	-12.6120017623947	5.80778826800506	2.04282490057591	-0.253148828023151	3.41956449632355	5.72807531160348	-7.9520829648069	4.08175073721726	2.74476938928512	-1.63906907735755	1.29791273008081	1.02008393648197	0.513462988811651	5.11482777641511	-3.30264853296869	-0.37192840279598	-1.66407578833847	-0.308627157676464	1.50464754739476	-1.64720124683673	0.793648811764956	1.18330726765637	-1.75562608424408	1.93148768191879	0.224569037083245	1.86852298182677	-0.00971353430028782	-0.107127372070836	-0.976256676679819	-0.982911311428399	-0.240756327472242	0.00104646936096563	-1.9953553642691	-0.81999145552575	1.18391280574082	0.45246851064242	-0.120591556267422	0.836920939829835	-0.997164175626452	0.774004014239152	-0.600902481530924	0.801687496676766	-0.201612107549522	-0.812081224004552	1.17957076614417	0.00546872607506842	0.0716377713610778	0.977288926788657	normal	PanCK+	Scan_03	Pt_03
DSP-1001250007864-D-A03.dcc	-21.4551250864023	0.896026195980979	-0.0222030143249579	14.7347834336517	-3.98457981673266	-0.179753681720861	12.8295269323471	-3.20952279701266	-1.83375791881115	-1.20499447372237	0.460667526437096	2.99450362052261	-1.85802578128626	-3.88912836209551	1.26048842302786	0.534919339416586	-0.740183036783531	0.461978934301496	0.785571253261404	-0.615014286996854	-1.78044943346346	-0.662737901296443	0.562065026587079	0.0890399171926971	0.688796183337014	-1.86782275799815	1.45123774259409	0.438367634507336	0.121971419447099	-0.0788120868565332	0.462546669949066	-0.191733229358754	-0.318490704422769	0.197443954841104	-0.485385481952593	-0.297551449173373	-0.0477779194869766	0.888317049270223	-0.0479451551299957	-0.325752256893063	0.230084826360468	-0.00987088599760376	-0.714898748121219	-0.0440184465967337	0.935866823639933	-0.30335790342009	0.755695794189943	0.48645655954588	0.755134639212447	0.305063709420365	normal	PanCK-	Scan_03	Pt_03
DSP-1001250007864-D-A04.dcc	-27.6754661855359	-14.0882398162343	-10.7063020452578	8.14280041914951	0.62880752660386	3.55404667009181	4.33804343740003	5.75148091207983	-8.60267525958116	1.49989355835456	0.232045233752562	4.93573607217899	2.74205421172896	-1.72658623728149	-0.763137600022323	-1.10166604740745	-0.490080520843058	-2.730585155001	-0.857309236574623	2.36154674209407	-0.510786769960089	1.50230184205254	2.69106748627016	1.50784388959281	-0.939763525362089	0.00211023345420991	-2.30970384990894	-1.72838831309558	-0.319723803632107	-1.34715435672898	-0.151275439480508	-2.32628333594433	0.138173199558819	-0.00182815345210456	0.0461515206272749	0.751922198934681	-1.27262499877314	-0.461501081317224	-0.893504813841128	-1.45277501258259	-0.0362501375460162	-1.67350407248947	0.671094271189519	0.612769229313771	-0.754218381111852	-0.0703923364503015	0.052339005077548	-1.69887865792221	-1.32378924872603	0.427953210998325	normal	PanCK+	Scan_03	Pt_03
DSP-1001250007864-D-A05.dcc	-20.4555005661367	4.56105352444317	0.781879958117549	16.8961646460299	-3.09157586246378	-0.111575469909502	8.97224868908049	0.620860656473185	-3.37270357432005	-1.2203712940212	-0.0625163728440548	4.81146804488131	-0.13114021844438	-3.51469690595182	-1.8540527915748	-0.956583116218143	1.99124841829171	0.0136635306919679	0.361190947837276	1.33923691814011	-1.84410963542712	-0.267537515113131	-0.0919685211460282	-0.674785847875548	1.62121679184713	-3.46796226761763	0.127374304445228	0.5731298499597	-0.721873723449522	0.0561842383157389	1.92128512730089	0.383016524181166	-1.17010992214116	0.371223348014146	-0.0436881192100328	0.21718246586036	0.696941658727047	1.31678257102218	0.848501261836241	0.134859932840032	0.660749711831627	-0.34642126958453	-0.429424737602444	-0.531771803931614	0.529970592642018	0.546891692350042	0.240071493033013	0.928531684052261	-0.444272159686852	-0.51462150840453	normal	PanCK-	Scan_03	Pt_03
DSP-1001250007864-D-A06.dcc	-28.2759722175864	-12.7830595903505	-9.93758072967068	-0.750508694325764	2.68017168913201	0.912836101813551	-2.7650280529533	4.22125735813745	-3.55057104133205	0.497147832081591	2.96104054224868	0.0491576738027084	0.761071925106802	-0.508736419703257	-1.26479278179919	7.87948525590421	-2.17284369356477	-1.26876683812522	0.223229418693124	1.85299121778749	-2.37414830541686	-1.62501796967409	-4.1592366097556	2.09681383135324	-2.16619517857014	0.588009086258878	-0.807267970884035	0.364578171216864	-1.77512302049159	-1.1564679996932	-0.864587575793227	1.1021799983814	-1.98537497958819	-0.753352341557839	1.33168407690623	3.24159389521421	1.43389665417102	-0.403664265550113	0.370622395768803	-1.41002486371945	1.373735118507	0.678311504129363	1.79437300408525	-1.24774745261508	0.455795529760262	1.78001997062151	-0.938945208627263	0.373232609055355	-1.10523472196316	-0.683915083872299	normal	PanCK+	Scan_03	Pt_03
DSP-1001250007864-D-A07.dcc	-17.649463051338	8.25488511810679	5.76225479974193	12.9448470253546	-1.544691656204	-1.27668330663914	2.23328164291539	2.51664334628999	-2.98063101912581	0.314810141148164	1.06388424448484	0.975888957940607	1.35369916876955	-1.71504017741449	-3.11172471425964	2.59769512806575	0.982744199381543	-0.284995343363013	-0.0774500713583227	2.85751575681166	-2.78554410584244	-0.219644387159451	-1.86271279284377	-0.703525749509997	2.03164551939673	-4.36508038688631	1.12115426399071	2.38720565871208	-0.329423056979011	0.453697052972218	2.76197771089677	2.19396349464867	-0.640779777522045	0.17349456716326	0.826028049466984	0.171455839911943	1.28560748687852	-0.099914274652371	1.13075437419244	0.5903043082476	1.3583226843955	0.249589690190689	0.0160011186548239	-0.701612351065453	0.316430129633588	1.07888521199662	-0.574982996363012	1.13416091273043	-1.80271625658618	0.231132871493096	normal	PanCK-	Scan_03	Pt_03
DSP-1001250007864-D-A08.dcc	-26.1612827124586	-14.0140104485927	-11.5560432930078	4.73324702506962	2.76789218513944	-1.78515750539158	2.14433515194956	5.24075106472758	-7.31708867682866	4.96710920682872	4.00765547596116	-2.88485102176803	0.977366486066621	-0.0978592765588936	0.614384247240766	6.27448205516588	-3.1417746169993	0.166715012889049	-0.396289300450589	-0.863864831393469	2.45774775824021	-2.42414845817788	-0.278870194181516	1.6790414961216	-0.787709334620353	3.32737669157299	0.343472198417385	1.63762078387654	-0.572151025229768	-0.5691435802249	-1.54159596441323	0.10087835767758	-0.511069813831776	0.00458688924161115	-1.42934249010627	-1.04748569472359	1.04834915755632	-0.464395996519986	1.54144170081799	1.71901552713065	-0.828038558667156	1.49687665366184	-1.57910802751579	-0.227682139154537	0.420032249549225	-1.08066303329455	0.173802898310538	0.618220058816026	0.35437852945047	-0.608903144672124	normal	PanCK+	Scan_03	Pt_03
DSP-1001250007864-D-A09.dcc	-20.0928356717433	1.74859289075578	0.638855192232013	14.7280142927014	-3.37950851659752	-0.568208350292669	12.1257854556513	-3.13807737222506	-2.05700152276199	-0.939949272138761	0.273802862728892	0.987380602962287	-1.31689018859294	-2.90970023840193	0.591719391050414	0.937460925526412	-0.77714992564461	1.05490484221639	0.495355120105451	-0.945568369464063	-0.60945607640406	-0.694802227382459	0.0385487183294139	-0.246139678996633	-0.101162310584353	-1.72427456872754	1.67895410623845	0.532684308773228	0.152510859777423	0.338109956757978	0.792725364246689	-0.194253295566828	0.35307351189899	0.519062030624767	1.07749152028986	-1.28490527022657	-0.225277482757969	0.37601199127963	0.226910600653672	0.469899566721522	0.452074231254094	0.33741532080076	0.655028398290431	0.214224624363563	-0.733691161148306	-0.880100590815668	-0.227898787065748	0.0828311114360477	0.259046030581472	0.287349256313728	normal	PanCK-	Scan_03	Pt_03
DSP-1001250007864-D-A10.dcc	-26.5435051026448	-14.1648380448961	-11.8124030157681	8.33161970476184	-1.86116454064366	2.41060910403221	5.81906139285267	3.48473949877494	-6.82830324463824	-0.788931906877028	-0.345943413574666	6.77106425486455	2.7658594579615	-2.04864581758488	-0.713273064129215	-3.1532452317157	0.398843080969114	-3.42597508652823	-0.14884615037016	1.85406194812611	-0.969434545702695	0.865125713288343	2.93813916640023	1.76429839127582	-2.71683701827179	2.30306918166327	0.44446115589224	-4.23209062099394	0.366502480382076	-1.32540123797993	-0.0551447210525562	-0.725400535980726	1.44974796976408	-0.748954023055872	0.568920549544631	0.637613996513052	-0.570530718402851	0.191866490382089	-1.04433474969164	-0.790624841901978	-0.834425142733461	-1.1865917326685	0.91468988719092	-1.06442949503666	0.0339443470431422	0.757583486460789	-1.04998799079038	-0.916331179855009	0.329509414078397	-0.457928677754138	normal	PanCK+	Scan_03	Pt_03
